City,Category.of.SKU,City.Type,Sale,State,LiteracyRate,Population,AvgCPI,Area.km2.,Literacy.Rate....,City.Population..excluding.agglomeration..as.per.2011.Census,Avg..CPI.for.the.Period,Area..km2.,Population.density,Mobile.Landline,Kids.population,Teen.population,Working.population,Oldage.population,Percentage.of.plastic.for.roof,Percentage.of.plastic.for.wall,Banking,Radio,TV,Comp,Number.of.females,Number.of.literates,Per.capita.spending,Percentage.of.population.below.BPL.2011.12.,NSDP.per.capita,Total sales
Patna,Staples,City,179825132.26,Bihar,83.37,1684222,144,297.9,83.37,1684222,144,297.9,5653.648875,5.8,487891,485995,626086,79543,0.7,0.3,76.4,28.1,75.6,8.7,806108,1404135,1444.88,31.23,31199,1379989939.74
Patna,Stationery,City,18595491.3,Bihar,83.37,1684222,144,297.9,83.37,1684222,144,297.9,5653.648875,5.8,487891,485995,626086,79543,0.7,0.3,76.4,28.1,75.6,8.7,806108,1404135,1444.88,31.23,31199,1379989939.74
Patna,Toys,City,19304017.04,Bihar,83.37,1684222,144,297.9,83.37,1684222,144,297.9,5653.648875,5.8,487891,485995,626086,79543,0.7,0.3,76.4,28.1,75.6,8.7,806108,1404135,1444.88,31.23,31199,1379989939.74
Patna,Utensils,City,29445378.11,Bihar,83.37,1684222,144,297.9,83.37,1684222,144,297.9,5653.648875,5.8,487891,485995,626086,79543,0.7,0.3,76.4,28.1,75.6,8.7,806108,1404135,1444.88,31.23,31199,1379989939.74
Raipur,Wellness,City,1453934.27,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Cookware,City,4304977.6,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Crockery,City,5230821.74,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Electronics,City,4133098.89,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Farm Fresh,City,1964198.13,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Fashion,City,127443301.99,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Food Services,City,6896740.1,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Shoes,City,8016501.4,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Home Essentials,City,748274.83,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Home Fashion,City,13826243.45,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Healthcare,City,65966056.83,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Trolley Bags,City,14506344.3,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Plastics,City,12540858.15,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Processed Food,City,46926646.66,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Sports,City,1137986.86,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Staples,City,35942257.84,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Stationery,City,12777238.46,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Toys,City,4729141.81,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Raipur,Utensils,City,7839137.56,Chhatisgarh,85.95,1010433,141.6,226,85.95,1010433,141.6,226,4470.942478,7.1,283849,308453,389475,39598,1.7,0.4,52.5,21.2,71.3,6.2,502932,868467,1682.84,24.75,58547,376383760.87
Ranchi,Wellness,City,3777661.51,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Cookware,City,9340577.99,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Crockery,City,16479915.03,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Electronics,City,-62221.22,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Farm Fresh,City,5342120.97,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Fashion,City,248896490.76,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Food Services,City,4477297.34,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Shoes,City,7605499.17,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Home Essentials,City,1282931.41,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Home Fashion,City,24632360.85,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Healthcare,City,111957733.19,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Trolley Bags,City,29676426.4,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Plastics,City,28212395.83,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Processed Food,City,92150236.74,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Sports,City,1954416.23,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Staples,City,82653813.79,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Stationery,City,28672099.17,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Toys,City,9494025.13,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Ranchi,Utensils,City,16489588.07,Jharkhand,87.37,1073427,142.2,175,87.37,1073427,142.2,175,6133.868571,7.7,290906,320595,397526,45548,0.7,0.2,78.7,29,75.6,8.9,522386,937853,1444.88,24.83,46131,723033368.36
Sambalpur,Wellness,Town,914083.68,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Cookware,Town,5586852.46,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Crockery,Town,5498122.67,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Electronics,Town,9442586.52,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Farm Fresh,Town,7288194.42,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Fashion,Town,80520402.06,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Food Services,Town,211095.17,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Shoes,Town,587432.02,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Home Essentials,Town,409,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Home Fashion,Town,12004514.31,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Healthcare,Town,56020341.41,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Trolley Bags,Town,8163995.71,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Plastics,Town,13616891.9,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Processed Food,Town,52996907.49,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Sports,Town,1230373.31,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Staples,Town,34802523.86,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Stationery,Town,1704049.79,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Toys,Town,4899006.35,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Sambalpur,Utensils,Town,9339753.72,Orissa,85.53,184000,144.5,670,85.53,184000,144.5,670,274.6268657,9.2,46247,55080,78356,9215,0.6,0.2,69.6,9.1,73.3,6.5,91023,157375,789.26,35.69,52559,304827535.85
Silchar,Wellness,Town,799186.36,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Cookware,Town,2376502.84,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Crockery,Town,3387855,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Electronics,Town,5433230.03,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Farm Fresh,Town,23787.57,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Fashion,Town,49436721.78,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Food Services,Town,1060,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Shoes,Town,393438.56,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Home Essentials,Town,0,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Home Fashion,Town,5946052.57,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Healthcare,Town,18954391.88,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Trolley Bags,Town,4372821.86,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Plastics,Town,6435073.73,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Processed Food,Town,18902779.39,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Sports,Town,480376.59,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Staples,Town,19460455.96,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Stationery,Town,4325342.2,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Toys,Town,3222368.03,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Silchar,Utensils,Town,5127277.94,Assam,90.93,172830,142.6,343,90.93,172830,142.6,343,503.877551,8.3,40355,48694,79150,10625,2.6,1,66.8,15.7,64.2,5.7,84561,157154,983.53,33.89,44263,149078722.29
Siliguri,Wellness,City,3573647,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Cookware,City,6072856.86,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Crockery,City,9270922.98,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Electronics,City,18821931.61,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Farm Fresh,City,5275370.95,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Fashion,City,259159977.51,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Food Services,City,3200241.5,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Shoes,City,6291964.43,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Home Essentials,City,3697610.42,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Home Fashion,City,21973934.69,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Healthcare,City,70152592.81,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Trolley Bags,City,12405945.87,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Plastics,City,19503745.67,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Processed Food,City,65897928.21,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Sports,City,2145427.49,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Staples,City,43783373.25,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Stationery,City,32605517.82,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Toys,City,10736591.23,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
Siliguri,Utensils,City,11181601.22,West Bengal,85.91,513264,143.6,260,85.91,513264,143.6,260,1974.092308,7.1,122698,144906,217589,26834,1.1,0.7,64.4,18.8,77.4,4.6,250051,440945,2203.12,14.66,70059,605751181.52
